country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,cluster,pl_count
ireland,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
israel,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
latvia,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
lithuania,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
luxembourg,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
malaysia,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
new_zealand,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
philippines,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
portugal,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
saudi_arabia,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
singapore,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
south_africa,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
south_korea,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
taiwan,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
thailand,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
uae,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
united_kingdom,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
united_states,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
vietnam,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,93,2,26.0
philippines,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223093,86,1,2.0
singapore,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223093,86,1,2.0
global,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
australia,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
canada,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
hong_kong,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
ireland,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
israel,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
lithuania,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
malaysia,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
netherlands,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
new_zealand,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
philippines,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
portugal,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
singapore,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
south_africa,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
south_korea,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
taiwan,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
thailand,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
uae,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
united_kingdom,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
united_states,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,76,3,20.0
canada,0.74,0.501,1,-6.339,1,0.0592,0.019,0.0,0.114,0.119,83.5,231011,86,3,2.0
united_states,0.74,0.501,1,-6.339,1,0.0592,0.019,0.0,0.114,0.119,83.5,231011,86,3,2.0
malaysia,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,72,1,2.0
new_zealand,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,72,1,2.0
argentina,0.523,0.691,1,-3.802,1,0.0833,0.133,0.0,0.327,0.677,94.148,160213,81,3,6.0
bolivia,0.523,0.691,1,-3.802,1,0.0833,0.133,0.0,0.327,0.677,94.148,160213,81,3,6.0
chile,0.523,0.691,1,-3.802,1,0.0833,0.133,0.0,0.327,0.677,94.148,160213,81,3,6.0
paraguay,0.523,0.691,1,-3.802,1,0.0833,0.133,0.0,0.327,0.677,94.148,160213,81,3,6.0
peru,0.523,0.691,1,-3.802,1,0.0833,0.133,0.0,0.327,0.677,94.148,160213,81,3,6.0
uruguay,0.523,0.691,1,-3.802,1,0.0833,0.133,0.0,0.327,0.677,94.148,160213,81,3,6.0
argentina,0.748,0.748,1,-6.05,1,0.0679,0.0594,0.0,0.603,0.544,89.99,191125,69,4,1.0
united_states,0.882,0.662,0,-6.382,1,0.242,0.0124,0.0,0.106,0.57,120.034,106000,83,3,1.0
austria,0.633,0.397,9,-8.919,0,0.0493,0.252,1.8e-05,0.0916,0.212,96.968,183500,74,2,3.0
germany,0.633,0.397,9,-8.919,0,0.0493,0.252,1.8e-05,0.0916,0.212,96.968,183500,74,2,3.0
switzerland,0.633,0.397,9,-8.919,0,0.0493,0.252,1.8e-05,0.0916,0.212,96.968,183500,74,2,3.0
germany,0.776,0.511,8,-7.218,0,0.244,0.544,0.0,0.102,0.835,74.973,129600,72,5,1.0
austria,0.643,0.836,7,-6.724,1,0.21,0.117,0.0,0.0791,0.628,147.927,171723,75,1,3.0
germany,0.643,0.836,7,-6.724,1,0.21,0.117,0.0,0.0791,0.628,147.927,171723,75,1,3.0
switzerland,0.643,0.836,7,-6.724,1,0.21,0.117,0.0,0.0791,0.628,147.927,171723,75,1,3.0
belgium,0.866,0.694,1,-5.222,0,0.363,0.168,0.0,0.0585,0.649,145.041,213594,69,0,2.0
france,0.866,0.694,1,-5.222,0,0.363,0.168,0.0,0.0585,0.649,145.041,213594,69,0,2.0
france,0.807,0.755,7,-5.263,1,0.284,0.459,0.0,0.09,0.573,144.776,150973,68,0,1.0
brazil,0.813,0.733,4,-5.417,0,0.0847,0.15,0.00186,0.0909,0.397,91.988,193806,77,5,1.0
singapore,0.508,0.378,7,-7.158,1,0.0473,0.516,0.0,0.119,0.161,144.962,204315,81,2,1.0
colombia,0.811,0.5,5,-6.717,0,0.0976,0.104,0.0,0.372,0.789,178.017,189333,73,5,2.0
ecuador,0.811,0.5,5,-6.717,0,0.0976,0.104,0.0,0.372,0.789,178.017,189333,73,5,2.0
finland,0.806,0.858,8,-5.096,1,0.0431,0.00202,0.00037,0.151,0.684,128.012,211329,58,3,1.0
greece,0.877,0.649,7,-6.32,0,0.254,0.0188,0.0,0.241,0.794,151.058,216159,53,5,1.0
italy,0.66,0.851,4,-5.39,0,0.151,0.217,0.0,0.215,0.365,100.162,170400,54,5,1.0
russia,0.676,0.383,5,-8.971,0,0.042,0.532,0.0,0.236,0.37,85.021,128471,65,2,2.0
ukraine,0.676,0.383,5,-8.971,0,0.042,0.532,0.0,0.236,0.37,85.021,128471,65,2,2.0
slovakia,0.7,0.633,7,-7.392,0,0.123,0.0404,0.0,0.115,0.276,148.039,186000,47,5,1.0
south_africa,0.805,0.626,4,-12.542,0,0.0473,0.0712,0.0793,0.256,0.188,113.0,458778,57,5,1.0
south_africa,0.606,0.662,6,-5.526,1,0.0477,0.515,0.0,0.076,0.527,159.888,184916,60,1,1.0
spain,0.682,0.651,5,-7.009,0,0.191,0.508,5.79e-05,0.0883,0.759,180.102,230000,71,1,1.0
sweden,0.918,0.514,9,-7.282,0,0.185,0.321,3.19e-06,0.106,0.49,112.983,140893,64,5,1.0
taiwan,0.399,0.483,7,-9.65,1,0.138,0.773,2.84e-05,0.0958,0.303,129.8,219231,53,2,1.0
turkey,0.718,0.575,0,-8.509,1,0.0425,0.249,2e-06,0.102,0.341,106.046,174623,70,3,1.0
turkey,0.868,0.573,3,-12.377,0,0.212,0.367,0.123,0.126,0.759,142.036,162253,65,0,1.0
uruguay,0.685,0.746,1,-5.109,0,0.0324,0.448,0.0,0.101,0.671,140.992,136596,61,5,1.0
uruguay,0.719,0.786,11,-4.786,0,0.0503,0.203,0.0,0.367,0.829,130.039,152942,64,5,1.0
philippines,0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972,329160,86,1,1.0
brazil,0.763,0.859,4,-3.3,0,0.0479,0.322,0.0003,0.117,0.813,164.055,156760,74,5,1.0
denmark,0.605,0.424,9,-8.012,0,0.0381,0.396,0.0,0.241,0.463,89.88,208188,56,5,1.0
denmark,0.565,0.639,4,-6.599,1,0.0301,0.385,0.0,0.105,0.427,90.981,201920,46,3,1.0
dominican_republic,0.88,0.785,0,-5.751,1,0.0522,0.0806,0.0543,0.0472,0.861,129.971,177000,60,3,1.0
malaysia,0.786,0.858,11,-3.74,1,0.0675,0.0487,0.0,0.126,0.649,112.999,194600,62,3,5.0
philippines,0.786,0.858,11,-3.74,1,0.0675,0.0487,0.0,0.126,0.649,112.999,194600,62,3,5.0
singapore,0.786,0.858,11,-3.74,1,0.0675,0.0487,0.0,0.126,0.649,112.999,194600,62,3,5.0
south_korea,0.786,0.858,11,-3.74,1,0.0675,0.0487,0.0,0.126,0.649,112.999,194600,62,3,5.0
taiwan,0.786,0.858,11,-3.74,1,0.0675,0.0487,0.0,0.126,0.649,112.999,194600,62,3,5.0
iceland,0.479,0.631,0,-14.307,1,0.0276,0.00694,0.0,0.113,0.64,144.019,172246,39,1,1.0
iceland,0.455,0.553,8,-8.736,1,0.0267,0.0963,1.02e-06,0.116,0.555,161.937,277571,34,1,1.0
japan,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,61,3,5.0
malaysia,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,61,3,5.0
philippines,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,61,3,5.0
singapore,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,61,3,5.0
taiwan,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,61,3,5.0
mexico,0.557,0.66,3,-4.467,1,0.0768,0.118,0.0,0.085,0.907,128.179,202022,74,3,1.0
global,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
australia,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
austria,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
belgium,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
bulgaria,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
canada,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
czech_republic,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
denmark,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
estonia,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
finland,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
france,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
germany,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
greece,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
hungary,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
iceland,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
ireland,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
israel,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
italy,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
latvia,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
lithuania,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
luxembourg,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
malaysia,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
netherlands,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
new_zealand,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
norway,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
poland,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
portugal,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
romania,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
russia,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
singapore,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
slovakia,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
south_africa,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
south_korea,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
sweden,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
switzerland,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
ukraine,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
uae,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
united_kingdom,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
united_states,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,85,3,39.0
romania,0.518,0.658,0,-7.248,1,0.0987,0.0156,4.5e-06,0.156,0.419,175.918,190568,52,1,1.0
russia,0.859,0.657,1,-8.279,1,0.298,0.224,0.0,0.128,0.62,109.99,201480,56,0,1.0
south_korea,0.861,0.552,1,-6.712,0,0.0777,0.293,0.0,0.374,0.697,108.036,249752,62,5,1.0
thailand,0.764,0.566,1,-7.09,0,0.0932,0.12,1.59e-05,0.233,0.827,87.976,228068,58,5,1.0
global,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
austria,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
canada,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
czech_republic,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
denmark,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
estonia,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
finland,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
germany,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
hungary,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
iceland,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
ireland,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
latvia,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
lithuania,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
luxembourg,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
netherlands,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
norway,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
sweden,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
switzerland,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
united_kingdom,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
united_states,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,82,1,20.0
austria,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,220160,75,1,5.0
denmark,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,220160,75,1,5.0
germany,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,220160,75,1,5.0
ireland,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,220160,75,1,5.0
united_kingdom,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,220160,75,1,5.0
bolivia,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,78,1,6.0
ecuador,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,78,1,6.0
guatemala,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,78,1,6.0
mexico,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,78,1,6.0
nicaragua,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,78,1,6.0
paraguay,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,221800,78,1,6.0
global,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,75,2,8.0
canada,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,75,2,8.0
estonia,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,75,2,8.0
iceland,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,75,2,8.0
ireland,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,75,2,8.0
latvia,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,75,2,8.0
sweden,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,75,2,8.0
united_states,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,75,2,8.0
global,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
austria,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
canada,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
czech_republic,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
estonia,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
finland,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
hungary,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
iceland,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
ireland,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
latvia,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
lithuania,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
luxembourg,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
norway,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
slovakia,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
sweden,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
switzerland,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
united_kingdom,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
united_states,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,126267,82,4,18.0
global,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
austria,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
canada,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
denmark,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
estonia,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
germany,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
hungary,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
iceland,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
ireland,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
latvia,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
lithuania,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
luxembourg,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
norway,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
romania,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
slovakia,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
sweden,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
switzerland,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
united_kingdom,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
united_states,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,130973,81,2,19.0
denmark,0.44,0.692,0,-5.371,1,0.0493,0.318,0.0,0.0922,0.298,78.39,204947,55,3,1.0
denmark,0.835,0.425,5,-8.806,1,0.0367,0.538,0.0,0.08,0.779,96.001,215731,57,3,1.0
austria,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
canada,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
denmark,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
estonia,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
germany,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
iceland,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
ireland,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
latvia,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
luxembourg,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
norway,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
sweden,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
switzerland,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
united_kingdom,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,79,5,13.0
dominican_republic,0.828,0.936,6,-0.428,0,0.348,0.085,6.42e-05,0.215,0.807,117.961,160307,52,5,1.0
hungary,0.94,0.801,1,-3.334,1,0.27,0.43,0.0021,0.111,0.657,124.044,174356,49,3,1.0
iceland,0.611,0.528,2,-7.335,1,0.0584,0.0667,0.0,0.0735,0.248,173.84,197241,40,1,1.0
iceland,0.436,0.544,10,-6.21,1,0.0266,0.0298,0.0,0.0946,0.197,180.102,234960,33,1,1.0
morocco,0.86,0.631,0,-9.29,0,0.0466,0.234,0.0,0.495,0.818,109.99,209309,50,4,1.0
poland,0.862,0.615,3,-5.019,0,0.228,0.239,0.0,0.0797,0.413,114.959,225867,64,5,1.0
south_korea,0.561,0.801,11,-4.862,0,0.371,0.0942,0.0,0.118,0.358,170.195,278600,51,1,1.0
