id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,update_dttm,name,artist,album_img,preview_url
4HzqWEdAbzcVFDv0pvxV4w,0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,0.631,177.998,201181,4,2021-11-20 10:26:23.402031,Sobrio,Maluma,https://i.scdn.co/image/ab67616d0000b2730c912949e9f848cc95797b27,https://p.scdn.co/mp3-preview/2596dac361e0acdd8b6ac7daec529d58f72b012c?cid=92635a7f55d045ebb6fb8dee4927d449
74znaWw1hmQBusGPSOuTFy,0.818,0.812,9,-4.425,1,0.0475,0.112,0.0,0.234,0.844,139.966,231708,4,2021-11-20 10:26:23.402031,2:50 Remix,MYA,https://i.scdn.co/image/ab67616d0000b27339265f49323199c1be1fedaa,https://p.scdn.co/mp3-preview/96be2465ab6f13e3d86dcf427d0a8ab7d787f9d1?cid=92635a7f55d045ebb6fb8dee4927d449
0lQk4UhEVDnOH5vYH0vgHM,0.787,0.624,5,-4.156,0,0.137,0.103,0.0,0.172,0.767,93.063,177656,4,2021-11-20 10:26:23.402031,Sabe,Nicki Nicole,https://i.scdn.co/image/ab67616d0000b27353199ccc156b750377da686e,https://p.scdn.co/mp3-preview/37ab5d7a798a02e4a6df9aab0508a7bf43acd87b?cid=92635a7f55d045ebb6fb8dee4927d449
4AKK4j6sYhOO1r6My2qqWO,0.779,0.562,0,-5.678,1,0.26,0.45,1.29e-05,0.0974,0.57,89.853,144000,4,2021-11-20 10:26:23.402031,TRUCHO,Perro Primo,https://i.scdn.co/image/ab67616d0000b273ffe95bfb17157bdfc8ae0d52,
0G2zPzWqVjR68iNPmx2TBe,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,273474,4,2021-11-20 10:26:23.402031,Volando - Remix,Mora,https://i.scdn.co/image/ab67616d0000b273c06f8626913962e921586190,https://p.scdn.co/mp3-preview/79d49a10d7a166e4cf86baf6f0162c8068e877a6?cid=92635a7f55d045ebb6fb8dee4927d449
42ahuAFlYGjIGBpVdHcLij,0.785,0.644,4,-4.76,0,0.0744,0.658,1.83e-05,0.275,0.175,100.959,182595,4,2021-11-20 10:26:23.402031,YaMeFui,Bizarrap,https://i.scdn.co/image/ab67616d0000b273aa89966e4d984b3b4c4f3fb9,https://p.scdn.co/mp3-preview/1ad30f2e3963204f8df9807eccb3fcbc0ad37378?cid=92635a7f55d045ebb6fb8dee4927d449
2ENHU0Zzp2BwZLr3Cyesc1,0.785,0.654,9,-6.603,1,0.0557,0.303,0.0,0.103,0.713,94.006,149787,4,2021-11-20 10:26:23.402031,Tú no me conoces,Danny Ocean,https://i.scdn.co/image/ab67616d0000b273a91d6b86b5f34fd6780f2676,https://p.scdn.co/mp3-preview/07ff7284d52ea14ff6af688cae63a39d1d7fb49c?cid=92635a7f55d045ebb6fb8dee4927d449
7iqOIHHEmu6Vhw25GgQ2eA,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876,170760,4,2021-11-20 10:26:23.402031,Una Nota,J Balvin,https://i.scdn.co/image/ab67616d0000b273922a7339d969b5f0262580f5,
3TSB6v3t9nmizD5PzyiiFv,0.805,0.678,7,-4.038,1,0.0536,0.108,1.02e-06,0.106,0.689,91.008,183956,4,2021-11-20 10:26:23.402031,Como + Nadie,MYA,https://i.scdn.co/image/ab67616d0000b2731c22640b631e6b16e6e45dda,https://p.scdn.co/mp3-preview/f5c3828468df7dee54eea8678d2e1c76affa1fd1?cid=92635a7f55d045ebb6fb8dee4927d449
52PVGjg5sUhfs9PHiSl02c,0.776,0.683,9,-4.078,1,0.0703,0.196,6.41e-05,0.322,0.726,92.014,180248,4,2021-11-20 10:26:23.402031,Ley de Atracción,Duki,https://i.scdn.co/image/ab67616d0000b2730ff09a63e70296f61c39ef35,https://p.scdn.co/mp3-preview/67959d58d73976409e85d787e5a632d5e0a71557?cid=92635a7f55d045ebb6fb8dee4927d449
4WkEH0PgystZUaN6QU6Z0B,0.743,0.674,2,-4.201,1,0.129,0.15,0.0,0.0986,0.932,174.024,190345,4,2021-11-20 10:26:23.402031,Maldita Foto,TINI,https://i.scdn.co/image/ab67616d0000b2739ea22b5629201806273dc880,https://p.scdn.co/mp3-preview/c5f83d03d61ab6bbb8d03616a0ff6b2975df954f?cid=92635a7f55d045ebb6fb8dee4927d449
4aXicRG47bBEcKXlDaSRwW,0.891,0.626,4,-6.35,1,0.159,0.268,0.00129,0.196,0.6,89.969,122694,4,2021-11-20 10:26:23.402031,Turraka (Remix),Kaleb Di Masi,https://i.scdn.co/image/ab67616d0000b273dd6cc2a8f1f0a0c85d731e3d,https://p.scdn.co/mp3-preview/db88ce45282dd9209b3f976689d410759e2cb512?cid=92635a7f55d045ebb6fb8dee4927d449
7onMf0QvWgRba2MRxG27yj,0.762,0.748,0,-6.273,0,0.0407,0.0746,0.0,0.128,0.822,149.985,209415,4,2021-11-20 10:26:23.402031,El Mismo Aire,La K'onga,https://i.scdn.co/image/ab67616d0000b273cc4d3e2cc70f5a3934d61e1e,https://p.scdn.co/mp3-preview/64ddaa82cb8f6ea60855d3a90ca0a56af1d05606?cid=92635a7f55d045ebb6fb8dee4927d449
704LUEih663hiE3CnyUrFW,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93,181107,4,2021-11-20 10:26:23.402031,SEJODIOTO,KAROL G,https://i.scdn.co/image/ab67616d0000b273aa3bbf26a1ff6343348f501d,
4OwhwvKESFtuu06dTgct7i,0.75,0.522,9,-7.018,1,0.0293,0.282,0.0,0.0743,0.601,110.427,321556,4,2021-11-20 10:26:23.402031,Tiroteo - Remix,Marc Seguí,https://i.scdn.co/image/ab67616d0000b2735a048cbaa3385de9f723c699,https://p.scdn.co/mp3-preview/a90c98641f245b1fab945c99ec61d05b226207da?cid=92635a7f55d045ebb6fb8dee4927d449
7FfQ2E4LqvwKKOyKXyC2L2,0.68,0.682,7,-3.873,0,0.0781,0.202,0.0,0.118,0.53,176.189,190929,4,2021-11-20 10:26:23.402031,Mala Mía,LIT killah,https://i.scdn.co/image/ab67616d0000b273017f7f0b78acc1b124f4cb80,https://p.scdn.co/mp3-preview/94a2d8e1294811633d84aea4fd27ebaf3d0bf0f0?cid=92635a7f55d045ebb6fb8dee4927d449
27t4JURZ1Tv7a3zMfPneAw,0.756,0.268,1,-12.364,1,0.406,0.206,7.98e-05,0.051,0.477,172.163,141076,4,2021-11-20 10:26:23.402031,BLUNTED 5 - Remix,Bruno LC,https://i.scdn.co/image/ab67616d0000b2739dddf1da6e4f0d9e225e0929,https://p.scdn.co/mp3-preview/a77310b8c967e9cddcd7e767d39907ac345804b1?cid=92635a7f55d045ebb6fb8dee4927d449
2UcWAHN6TRQtkZovAuwySo,0.867,0.682,9,-3.994,1,0.0951,0.0616,0.000135,0.0816,0.798,91.996,148716,4,2021-11-20 10:26:23.402031,Prende la Cámara,FMK,https://i.scdn.co/image/ab67616d0000b27318f78dc42358204fc5145230,https://p.scdn.co/mp3-preview/e6639255ff219a903ebd1bc70c01a313aa0a8f25?cid=92635a7f55d045ebb6fb8dee4927d449
2rCbl9naJYhaxjLsfx88uM,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.808,80.015,195053,4,2021-11-20 10:26:23.402031,Pareja Del Año,Sebastian Yatra,https://i.scdn.co/image/ab67616d0000b273ee3c93eb863c564418d8f921,
1sx0XsWUusUoPstbvokZjP,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,173640,4,2021-11-20 10:26:23.402031,A-O-K,Tai Verdes,https://i.scdn.co/image/ab67616d0000b2737bee23b5177b81131d7d98e9,https://p.scdn.co/mp3-preview/ee3f0bbf16b4300f96ddfc2d99a11c2fb9ed81f4?cid=92635a7f55d045ebb6fb8dee4927d449
4XvcHTUfIlWfyJTRG0aqlo,0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,123987,4,2021-11-20 10:26:23.402031,2055,Sleepy Hallow,https://i.scdn.co/image/ab67616d0000b27378376f650afd63698b82e4b1,https://p.scdn.co/mp3-preview/698419a7c7bf4d10dfb0d2583af18c8197587558?cid=92635a7f55d045ebb6fb8dee4927d449
5YqdiryRmdAzYFlxo43hAJ,0.628,0.877,0,-4.205,1,0.046,0.0155,5.97e-06,0.113,0.721,101.992,217408,4,2021-11-20 10:26:23.402031,Missing Piece,Vance Joy,https://i.scdn.co/image/ab67616d0000b27338da495cd8cb713b1980f657,https://p.scdn.co/mp3-preview/071e10231e2f4204fb8793f1efca7fb14b13dd56?cid=92635a7f55d045ebb6fb8dee4927d449
1is8gU4RVcN4J8xItxWoOY,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,204094,4,2021-11-20 10:26:23.402031,I GUESS I'M IN LOVE,Clinton Kane,https://i.scdn.co/image/ab67616d0000b2734ff62d5125efd086e3c23dfb,https://p.scdn.co/mp3-preview/cf41c8b3268141df27b6a252f0b4ea72f6453901?cid=92635a7f55d045ebb6fb8dee4927d449
4tFwRLlaNsozRmWXWqohT5,0.781,0.673,0,-5.913,1,0.0336,0.151,0.0167,0.165,0.961,123.979,198629,4,2021-11-20 10:26:23.402031,Dreams,Jolyon Petch,https://i.scdn.co/image/ab67616d0000b273dec1d70c2d96a6c4c1864604,
4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4,2021-11-20 10:26:23.402031,Leave Before You Love Me (with Jonas Brothers),Marshmello,https://i.scdn.co/image/ab67616d0000b273ae40468931087f78919b86ce,
3Iba59sFmGhQ4kbCY5L8AX,0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,0.623,106.52,226268,4,2021-11-20 10:26:23.402031,Little Bit of Love,Tom Grennan,https://i.scdn.co/image/ab67616d0000b273c24d95b10c39a2248745091a,https://p.scdn.co/mp3-preview/891a9530055fde44b8c08ab9c853ae9dddcbaff2?cid=92635a7f55d045ebb6fb8dee4927d449
003vvx7Niy0yvhvHt4a68B,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4,2021-11-20 10:26:23.402031,Mr. Brightside,The Killers,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,
0W7brFokN6QtGRNp32RCQP,0.768,0.374,7,-12.49,1,0.723,0.288,1.67e-06,0.111,0.398,75.503,195200,4,2021-11-20 10:26:23.402031,Alone With You,Arz,https://i.scdn.co/image/ab67616d0000b273b2a333f397afc9a51a76f8a8,
0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4,2021-11-20 10:26:23.402031,Dreams - 2004 Remaster,Fleetwood Mac,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,https://p.scdn.co/mp3-preview/40d1f6d82f16b05b62aae47e8e130de04b407fc8?cid=92635a7f55d045ebb6fb8dee4927d449
4wqzOaLxiCRy2Et8tRyNSX,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,234334,4,2021-11-20 10:26:23.402031,The Thrill,Wiz Khalifa,https://i.scdn.co/image/ab67616d0000b273b3be3d2cff779056b4e3a8e8,https://p.scdn.co/mp3-preview/cc1ad094c13cf959d02e6826317f3ce7a6d3abe8?cid=92635a7f55d045ebb6fb8dee4927d449
32BeYxKPrig1LefHsC0Xuo,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444,3,2021-11-20 10:26:23.402031,Happier Than Ever - Edit,Billie Eilish,https://i.scdn.co/image/ab67616d0000b27331aa3ebe23f59778bff800c9,
0W6I02J9xcqK8MtSeosEXb,0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,138293,4,2021-11-20 10:26:23.402031,Get Into It (Yuh),Doja Cat,https://i.scdn.co/image/ab67616d0000b2734df3245f26298a1579ecc321,https://p.scdn.co/mp3-preview/9e8520d5158525ba24e8b1ca91f03febb3987733?cid=92635a7f55d045ebb6fb8dee4927d449
4PYfFHKfjYz6dwAtZhBy1z,0.769,0.809,3,-4.529,1,0.0554,0.377,0.0,0.238,0.886,143.074,108651,4,2021-11-20 10:26:23.402031,Obsessed With You,Central Cee,https://i.scdn.co/image/ab67616d0000b2730e55efb1a127d2fb47bb47c4,https://p.scdn.co/mp3-preview/9a9f0d7d3cfd77593e25afa01e577f48dc3cb81c?cid=92635a7f55d045ebb6fb8dee4927d449
6fuO9uk9wbjCHvQJqk2Qpx,0.745,0.506,9,-6.919,1,0.128,0.0135,0.0937,0.167,0.325,145.041,105983,4,2021-11-20 10:26:23.402031,paris freestyle - skrilla remix,Pashanim,https://i.scdn.co/image/ab67616d0000b273bf11beb1626628ab4f21609a,
08EPQiLMyGB8GJX2EiVoCM,0.819,0.835,8,-4.899,0,0.102,0.398,0.00674,0.252,0.703,144.955,144264,4,2021-11-20 10:26:23.402031,Blaues Licht,RAF Camora,https://i.scdn.co/image/ab67616d0000b273fa5453929bfa40b9ff97eef1,https://p.scdn.co/mp3-preview/cc21c7d62acdfd168a004716a37c5699cbdc6941?cid=92635a7f55d045ebb6fb8dee4927d449
5F3sqL2deoeV2kr8Vn9H4V,0.827,0.699,4,-4.802,0,0.0415,0.285,0.00915,0.3,0.806,136.996,136000,4,2021-11-20 10:26:23.402031,B.I.B.O.,Dardan,https://i.scdn.co/image/ab67616d0000b2739b9fa885264482d6cc6f78d4,
5FsV0biZgb8tmQtau5LxKz,0.765,0.733,5,-5.539,0,0.212,0.495,0.0202,0.0927,0.714,109.928,152005,4,2021-11-20 10:26:23.402031,Guapa,RAF Camora,https://i.scdn.co/image/ab67616d0000b273aa5bd68f058a0bb7ffa3bcdc,https://p.scdn.co/mp3-preview/2f4179ca7bfef31f699663b93cd07b67932cf779?cid=92635a7f55d045ebb6fb8dee4927d449
2r9gIpt17PhZv0y2nCpFHC,0.819,0.722,10,-6.456,0,0.206,0.456,0.39,0.118,0.352,125.041,172289,4,2021-11-20 10:26:23.402031,2CB,RAF Camora,https://i.scdn.co/image/ab67616d0000b2738c38746d58174583887beafb,https://p.scdn.co/mp3-preview/8d4c25e940617d755758b0dc2ed99324a95016dc?cid=92635a7f55d045ebb6fb8dee4927d449
0RSZ8EmUPEN3ySfCgytPke,0.714,0.425,1,-8.064,1,0.0809,0.403,0.000105,0.115,0.316,99.034,165477,4,2021-11-20 10:26:23.402031,Auf & Ab,Montez,https://i.scdn.co/image/ab67616d0000b273f1f60e56b09b42878e9983d8,
2H7jZg2HliuQhZjfBblLrZ,0.787,0.531,11,-10.569,0,0.101,0.132,0.00094,0.112,0.721,91.996,138533,4,2021-11-20 10:26:23.402031,Sommergewitter,Pashanim,https://i.scdn.co/image/ab67616d0000b273f4021229806dee1ed58835d2,
1S4Ehm8b7O4n9lIy3uAMS1,0.812,0.66,1,-6.093,1,0.171,0.309,0.00262,0.172,0.482,139.992,152771,4,2021-11-20 10:26:23.402031,Späti,Gzuz,https://i.scdn.co/image/ab67616d0000b273e6712d861e2d5d3612e32565,
1sa59Q9urE82MD3ELi44HN,0.655,0.624,0,-7.448,0,0.456,0.249,6.42e-06,0.107,0.488,140.083,164595,4,2021-11-20 10:26:23.402031,10von10,Pajel,https://i.scdn.co/image/ab67616d0000b273274a06593ee0b36880980ad5,https://p.scdn.co/mp3-preview/e6524cf3717647ba5c22924dfa460819c75159ec?cid=92635a7f55d045ebb6fb8dee4927d449
1h3d2lvISrSIV6fS89U51S,0.69,0.445,5,-8.152,1,0.381,0.299,0.00206,0.114,0.781,93.581,104613,4,2021-11-20 10:26:23.402031,Belgisches Viertel,ART,https://i.scdn.co/image/ab67616d0000b273ef623c993411268ea41f857c,https://p.scdn.co/mp3-preview/b13f39060a58f8f358ec29cfff4ac1d178a51ece?cid=92635a7f55d045ebb6fb8dee4927d449
3eJH2nAjvNXdmPfBkALiPZ,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,0.507,122.062,139672,4,2021-11-20 10:26:23.402031,Acapulco,Jason Derulo,https://i.scdn.co/image/ab67616d0000b2738544aa5ba43894b7103ec757,https://p.scdn.co/mp3-preview/6291f886d5e33da6f0228a0ca664e0fa194f9558?cid=92635a7f55d045ebb6fb8dee4927d449
0eZmBWVC1HYayrP2fqQ7nu,0.79,0.744,9,-7.033,0,0.0294,0.287,0.000934,0.0909,0.798,123.984,174348,4,2021-11-20 10:26:23.402031,Colorado,Milky Chance,https://i.scdn.co/image/ab67616d0000b273c6cbcaa0d3a279b6ae4d0b0c,https://p.scdn.co/mp3-preview/6a5914ade54403d2355dee762b5746bae13b51f5?cid=92635a7f55d045ebb6fb8dee4927d449
6OufwUcCqo81guU2jAlDVP,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,241970,4,2021-11-20 10:26:23.402031,Love Tonight - Edit,Shouse,https://i.scdn.co/image/ab67616d0000b27381376e47003d45f6513b5657,https://p.scdn.co/mp3-preview/1b325d885c74df69b510512823e199f78b6d651c?cid=92635a7f55d045ebb6fb8dee4927d449
0uQbTk0GFM9PxE0rN1UWZb,0.812,0.714,11,-5.772,1,0.0398,0.0628,0.0,0.117,0.645,130.072,177324,4,2021-11-20 10:26:23.402031,Expresso & Tschianti,Josh.,https://i.scdn.co/image/ab67616d0000b273df324ac5ee43e51235a30daa,https://p.scdn.co/mp3-preview/ef45173fc073aa7072c5d8e86ebbf820f3011eb8?cid=92635a7f55d045ebb6fb8dee4927d449
5GxUKIEkMXXZo1Tif0IzfC,0.841,0.502,6,-9.068,0,0.211,0.52,0.000187,0.103,0.863,109.965,224747,4,2021-11-20 10:26:23.402031,Two Moons,BoyWithUke,https://i.scdn.co/image/ab67616d0000b273cbe7ce502b3dfc1ec0a458af,https://p.scdn.co/mp3-preview/df13e5cd820ce05a5694b497d543c19dda2677f0?cid=92635a7f55d045ebb6fb8dee4927d449
4KNeXUjINFJmLceS4KUYGa,0.891,0.639,0,-4.058,1,0.0621,0.352,0.0195,0.125,0.534,95.055,182611,4,2021-11-20 10:26:23.402031,Normal für mich,Jamule,https://i.scdn.co/image/ab67616d0000b27359a17858afc372c9a5d39e50,
1KwLkHOnyWedxyhZBOIHUM,0.812,0.672,1,-6.432,0,0.0833,0.0656,7.83e-05,0.0759,0.568,130.972,240000,4,2021-11-20 10:26:23.402031,Per Ty (feat. Mozzik),Dardan,https://i.scdn.co/image/ab67616d0000b273d4352bb8c8a3e2e24a5b791a,
1SOClUWhOi8vHZYMz3GluK,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720,4,2021-11-20 10:26:23.402031,Infinity,Jaymes Young,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,https://p.scdn.co/mp3-preview/b211de9cfac2db9710411267df6eb6144404fd15?cid=92635a7f55d045ebb6fb8dee4927d449
4pt5fDVTg5GhEvEtlz9dKk,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,173347,4,2021-11-20 10:26:23.402031,I WANNA BE YOUR SLAVE,Måneskin,https://i.scdn.co/image/ab67616d0000b2735aa05015cfa7bd2943c29b21,https://p.scdn.co/mp3-preview/e5431549715f17327e146e5c9501bf86d89ccd77?cid=92635a7f55d045ebb6fb8dee4927d449
3x9fMzoAPNxEFVrP6kU1f7,0.883,0.584,11,-8.422,0,0.152,0.136,6.4e-06,0.142,0.395,120.053,139117,4,2021-11-20 10:26:23.402031,Mosaik,kid kapri,https://i.scdn.co/image/ab67616d0000b273fcd298dbb46ef57f3302b9e9,https://p.scdn.co/mp3-preview/16f0cf5d550ca5343b8f9f74daf8b5de7e549588?cid=92635a7f55d045ebb6fb8dee4927d449
3AVC5l5wCEALuj4tg02uIL,0.751,0.673,5,-6.855,0,0.0824,0.262,0.000119,0.144,0.657,148.101,173710,4,2021-11-20 10:26:23.402031,Wenn du mich siehst,RAF Camora,https://i.scdn.co/image/ab67616d0000b2738c38746d58174583887beafb,https://p.scdn.co/mp3-preview/fb790dffd73986493807f0cca1fdd3aa4a2c6b4f?cid=92635a7f55d045ebb6fb8dee4927d449
179RlsezyrYKDp9vsyTe5L,0.735,0.615,4,-6.463,0,0.067,0.0281,0.00444,0.0517,0.406,97.912,113878,4,2021-11-20 10:26:23.402031,Euforija,Voyage,https://i.scdn.co/image/ab67616d0000b2735c5310b908bec330f21a7c12,https://p.scdn.co/mp3-preview/054df857acd5dfcc76d36084add82b6767063fa5?cid=92635a7f55d045ebb6fb8dee4927d449
2kaNmAbqrtOf7Rdr3fnCWl,0.594,0.612,8,-6.627,0,0.363,0.835,0.0,0.461,0.687,179.629,168020,4,2021-11-20 10:26:23.402031,Toxic,BoyWithUke,https://i.scdn.co/image/ab67616d0000b273baea20e4dc8e62c18c77870c,
5STeQZH1Ahz3h0X9Njaij7,0.649,0.733,11,-8.462,0,0.3,0.0679,0.0,0.122,0.498,150.874,178013,4,2021-11-20 10:26:23.402031,Crashen,t-low,https://i.scdn.co/image/ab67616d0000b273f12e55a5a046bd2861c18d1a,https://p.scdn.co/mp3-preview/295267ee8dd242c7a2202b711395b9916436bad3?cid=92635a7f55d045ebb6fb8dee4927d449
4cG7HUWYHBV6R6tHn1gxrl,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4,2021-11-20 10:26:23.402031,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,https://i.scdn.co/image/ab67616d0000b273815cb538fd7821595b2bc8c5,https://p.scdn.co/mp3-preview/1c58741f6d6e7ab2b53b1e3f4f56a95aa83a57e0?cid=92635a7f55d045ebb6fb8dee4927d449
1f6Paz0Vf1CPhcNDs1vMyR,0.536,0.874,10,-4.077,0,0.171,0.26,0.0,0.162,0.777,94.782,164213,4,2021-11-20 10:26:23.402031,Ich bin weg - BoroBoro,Samra,https://i.scdn.co/image/ab67616d0000b2735b6ae2a936211ecb7a7c1ff2,https://p.scdn.co/mp3-preview/b21bd41d116c95941988486d4586c3b008d17309?cid=92635a7f55d045ebb6fb8dee4927d449
2USlegnFJLrVLpoVfPimKB,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,160000,3,2021-11-20 10:26:23.402031,Thunder,Gabry Ponte,https://i.scdn.co/image/ab67616d0000b273fd13588a958fbd23d5524e1b,https://p.scdn.co/mp3-preview/421a9e7d4f9842319ea773d4164599afd26ee011?cid=92635a7f55d045ebb6fb8dee4927d449
1LBWVVGfTCr8EYNSd92W81,0.692,0.697,5,-6.181,0,0.135,0.146,0.0,0.112,0.219,84.965,162500,4,2021-11-20 10:26:23.402031,Moje Sve,Hava,https://i.scdn.co/image/ab67616d0000b2738f309675297de94d2fb1dbee,https://p.scdn.co/mp3-preview/3628c9d295988fa7c2a979b5a8a39de7f428205a?cid=92635a7f55d045ebb6fb8dee4927d449
4sOjKbpa7RLZVRNxcO26eb,0.74,0.567,0,-8.025,1,0.036,0.104,0.0,0.237,0.497,107.998,228211,4,2021-11-20 10:26:23.402031,Bruxelles je t’aime,Angèle,https://i.scdn.co/image/ab67616d0000b2736b1190fbb4f8330529a98ffb,
3vXnuFnC5RhPGwsFi0ORcI,0.641,0.681,0,-6.418,1,0.354,0.123,3.36e-05,0.0425,0.836,138.095,190012,3,2021-11-20 10:26:23.402031,Santé,Stromae,https://i.scdn.co/image/ab67616d0000b273336a313426983a122d8ed70c,
0xfMlIW8lS40qvpsUw1l0X,0.836,0.846,0,-4.673,1,0.0392,0.0907,0.047,0.057,0.942,122.042,169945,4,2021-11-20 10:26:23.402031,Never Going Home,Kungs,https://i.scdn.co/image/ab67616d0000b273620940a157773439590c4486,
5feza64dOl5JSSiuFsqrZq,0.933,0.658,0,-7.026,0,0.0958,0.0737,0.0,0.0744,0.945,131.885,175301,4,2021-11-20 10:26:23.402031,UHUH,$hirak,https://i.scdn.co/image/ab67616d0000b273b9dca8ad39ff4665b3f69a81,
20on25jryn53hWghthWWW3,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,4,2021-11-20 10:26:23.402031,Do It To It,ACRAZE,https://i.scdn.co/image/ab67616d0000b27384d413b195aac8a69cc6e5c6,
1bwhDrXcAtqePp8mNJ0pTe,0.805,0.637,6,-6.515,1,0.0869,0.228,0.0,0.071,0.678,140.045,179427,4,2021-11-20 10:26:23.402031,La kiffance,Naps,https://i.scdn.co/image/ab67616d0000b2731e19cc548fdc2c55d068d713,https://p.scdn.co/mp3-preview/be187b43912ae61d97c730ee606e9d3223b9d00f?cid=92635a7f55d045ebb6fb8dee4927d449
1058fW9H3fZA6QjYCdOBad,0.666,0.796,10,-6.967,0,0.103,0.0492,0.0,0.0442,0.61,110.108,164842,4,2021-11-20 10:26:23.402031,Don't Go Yet,Camila Cabello,https://i.scdn.co/image/ab67616d0000b273d24bb6aa36842e45bdd3d1cc,https://p.scdn.co/mp3-preview/aa06e95a1fbb185b61373f4b7c5c053e86df5d96?cid=92635a7f55d045ebb6fb8dee4927d449
4Fp9Nwi6lTpMC63igc9U0Z,0.718,0.797,0,-6.17,0,0.455,0.514,0.0,0.194,0.643,94.709,344720,4,2021-11-20 10:26:23.402031,Loi de la calle,Niro,https://i.scdn.co/image/ab67616d0000b2739244fd054bd8c53524329987,https://p.scdn.co/mp3-preview/3d2b79b2292463642f8e2f09495560de1fbade04?cid=92635a7f55d045ebb6fb8dee4927d449
5YoDQgB4j7oBHWXH3DcwFD,0.882,0.675,3,-6.004,1,0.141,0.0474,0.000598,0.124,0.758,140.092,154280,4,2021-11-20 10:26:23.402031,TDB,OBOY,https://i.scdn.co/image/ab67616d0000b273bee09be2b9c66e75411b70fa,https://p.scdn.co/mp3-preview/91ea2a1c5fa11e241e4e4684a8bbf8cfef81a468?cid=92635a7f55d045ebb6fb8dee4927d449
4UODKxJsed18nmaqfw6LAC,0.6,0.947,3,-4.014,0,0.0569,0.0692,5.33e-06,0.0874,0.693,126.021,157857,4,2021-11-20 10:26:23.402031,Duizend Sterren,Regi,https://i.scdn.co/image/ab67616d0000b2738bdf015f50409fcbfad618bb,https://p.scdn.co/mp3-preview/a1adf2b9ae218044f2bbc0412387171d71b76700?cid=92635a7f55d045ebb6fb8dee4927d449
6AxWVxPuRvWfvOtIGxmBH6,0.631,0.669,5,-7.03,0,0.257,0.475,0.0,0.246,0.46,195.94,198908,4,2021-11-20 10:26:23.402031,Rendez-Vous,Metejoor,https://i.scdn.co/image/ab67616d0000b273e98e04eaae98d95711512286,https://p.scdn.co/mp3-preview/493b3edd269dceb5eade6c684838b51b9d7e75ea?cid=92635a7f55d045ebb6fb8dee4927d449
6feiJqgHqeSvkGUzf11AYs,0.626,0.864,8,-3.12,1,0.0378,0.0682,0.0,0.087,0.555,123.833,161387,4,2021-11-20 10:26:23.402031,Remember (and David Guetta),Becky Hill,https://i.scdn.co/image/ab67616d0000b273afeb6f4556e7125e4272780f,
149BxWeweaCqmsyedkNiiE,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,244005,4,2021-11-20 10:26:23.402031,Wrecked,Imagine Dragons,https://i.scdn.co/image/ab67616d0000b2738b0da998550d749d2e0b61d9,
6KL88T4Ma4ABXqzgUoEwkd,0.682,0.72,11,-8.176,0,0.0382,0.321,0.0,0.205,0.649,116.988,168260,4,2021-11-20 10:26:23.402031,Run,OneRepublic,https://i.scdn.co/image/ab67616d0000b2732e2889865b7b05955c1d3bcf,
