country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_1,duration_ms,popularity,basic_kmeans_cluster,chroma,chroma_cens,mff,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,Spectral_Rolloff,poly_features,tonnetz,ZCR,onset_strength,pitch,magnitude,tempo_2,adv_kmeans_cluster,pl_count
spain,0.625,0.754,6,-4.158,0,0.076,0.17,3.76e-05,0.109,0.746,89.888,239797,69,2,0.39306012,0.269654348,4.6481743,2501.214558,2772.208767,20.80026684,0.023739021,5794.048298,3.156947817,-0.017327215,0.085477563,1.9457324,13.007334,0.29453203,123.046875,4,12
chile,0.773,0.667,1,-5.577,0,0.0977,0.432,0.00212,0.0991,0.488,94.983,207395,66,8,0.3390947,0.266394925,2.8746777,2542.230787,2882.508953,21.84472869,0.018016862,6057.388372,2.969727293,-0.031256376,0.088798783,2.028208,10.502946,0.30594826,95.703125,4,5
dominican_republic,0.773,0.667,1,-5.577,0,0.0977,0.432,0.00212,0.0991,0.488,94.983,207395,66,8,0.3390947,0.266394925,2.8746777,2542.230787,2882.508953,21.84472869,0.018016862,6057.388372,2.969727293,-0.031256376,0.088798783,2.028208,10.502946,0.30594826,95.703125,4,5
honduras,0.773,0.667,1,-5.577,0,0.0977,0.432,0.00212,0.0991,0.488,94.983,207395,66,8,0.3390947,0.266394925,2.8746777,2542.230787,2882.508953,21.84472869,0.018016862,6057.388372,2.969727293,-0.031256376,0.088798783,2.028208,10.502946,0.30594826,95.703125,4,5
panama,0.773,0.667,1,-5.577,0,0.0977,0.432,0.00212,0.0991,0.488,94.983,207395,66,8,0.3390947,0.266394925,2.8746777,2542.230787,2882.508953,21.84472869,0.018016862,6057.388372,2.969727293,-0.031256376,0.088798783,2.028208,10.502946,0.30594826,95.703125,4,5
spain,0.773,0.667,1,-5.577,0,0.0977,0.432,0.00212,0.0991,0.488,94.983,207395,66,8,0.3390947,0.266394925,2.8746777,2542.230787,2882.508953,21.84472869,0.018016862,6057.388372,2.969727293,-0.031256376,0.088798783,2.028208,10.502946,0.30594826,95.703125,4,5
chile,0.761,0.751,5,-4.525,1,0.262,0.0399,0.0,0.152,0.826,174.014,248966,71,6,0.45170563,0.266252867,4.8369336,2746.238664,2665.554256,21.54677486,0.022549827,5800.739924,3.226584583,0.004210496,0.105540934,2.0141068,23.889618,0.2837539,172.265625,4,2
uruguay,0.761,0.751,5,-4.525,1,0.262,0.0399,0.0,0.152,0.826,174.014,248966,71,6,0.45170563,0.266252867,4.8369336,2746.238664,2665.554256,21.54677486,0.022549827,5800.739924,3.226584583,0.004210496,0.105540934,2.0141068,23.889618,0.2837539,172.265625,4,2
chile,0.761,0.876,6,-5.705,0,0.0658,0.00967,0.00444,0.103,0.352,121.032,193237,75,2,0.45067367,0.26574924,8.09496,2546.272463,2686.17194,20.19277656,0.030015325,5734.265326,3.248199102,0.009930993,0.094957098,1.7414808,14.474709,0.2288247,123.046875,4,6
dominican_republic,0.761,0.876,6,-5.705,0,0.0658,0.00967,0.00444,0.103,0.352,121.032,193237,75,2,0.45067367,0.26574924,8.09496,2546.272463,2686.17194,20.19277656,0.030015325,5734.265326,3.248199102,0.009930993,0.094957098,1.7414808,14.474709,0.2288247,123.046875,4,6
honduras,0.761,0.876,6,-5.705,0,0.0658,0.00967,0.00444,0.103,0.352,121.032,193237,75,2,0.45067367,0.26574924,8.09496,2546.272463,2686.17194,20.19277656,0.030015325,5734.265326,3.248199102,0.009930993,0.094957098,1.7414808,14.474709,0.2288247,123.046875,4,6
nicaragua,0.761,0.876,6,-5.705,0,0.0658,0.00967,0.00444,0.103,0.352,121.032,193237,75,2,0.45067367,0.26574924,8.09496,2546.272463,2686.17194,20.19277656,0.030015325,5734.265326,3.248199102,0.009930993,0.094957098,1.7414808,14.474709,0.2288247,123.046875,4,6
panama,0.761,0.876,6,-5.705,0,0.0658,0.00967,0.00444,0.103,0.352,121.032,193237,75,2,0.45067367,0.26574924,8.09496,2546.272463,2686.17194,20.19277656,0.030015325,5734.265326,3.248199102,0.009930993,0.094957098,1.7414808,14.474709,0.2288247,123.046875,4,6
spain,0.761,0.876,6,-5.705,0,0.0658,0.00967,0.00444,0.103,0.352,121.032,193237,75,2,0.45067367,0.26574924,8.09496,2546.272463,2686.17194,20.19277656,0.030015325,5734.265326,3.248199102,0.009930993,0.094957098,1.7414808,14.474709,0.2288247,123.046875,4,6
colombia,0.705,0.541,5,-6.421,0,0.0701,0.369,0.0,0.206,0.273,139.909,176539,72,8,0.39944547,0.209495943,9.078329,1977.103913,2494.592282,21.46070058,0.011404072,4546.997505,3.496807879,-0.065820135,0.056982649,1.7980044,6.454435,0.24879202,143.5546875,2,7
costa_rica,0.705,0.541,5,-6.421,0,0.0701,0.369,0.0,0.206,0.273,139.909,176539,72,8,0.39944547,0.209495943,9.078329,1977.103913,2494.592282,21.46070058,0.011404072,4546.997505,3.496807879,-0.065820135,0.056982649,1.7980044,6.454435,0.24879202,143.5546875,2,7
dominican_republic,0.705,0.541,5,-6.421,0,0.0701,0.369,0.0,0.206,0.273,139.909,176539,72,8,0.39944547,0.209495943,9.078329,1977.103913,2494.592282,21.46070058,0.011404072,4546.997505,3.496807879,-0.065820135,0.056982649,1.7980044,6.454435,0.24879202,143.5546875,2,7
honduras,0.705,0.541,5,-6.421,0,0.0701,0.369,0.0,0.206,0.273,139.909,176539,72,8,0.39944547,0.209495943,9.078329,1977.103913,2494.592282,21.46070058,0.011404072,4546.997505,3.496807879,-0.065820135,0.056982649,1.7980044,6.454435,0.24879202,143.5546875,2,7
nicaragua,0.705,0.541,5,-6.421,0,0.0701,0.369,0.0,0.206,0.273,139.909,176539,72,8,0.39944547,0.209495943,9.078329,1977.103913,2494.592282,21.46070058,0.011404072,4546.997505,3.496807879,-0.065820135,0.056982649,1.7980044,6.454435,0.24879202,143.5546875,2,7
panama,0.705,0.541,5,-6.421,0,0.0701,0.369,0.0,0.206,0.273,139.909,176539,72,8,0.39944547,0.209495943,9.078329,1977.103913,2494.592282,21.46070058,0.011404072,4546.997505,3.496807879,-0.065820135,0.056982649,1.7980044,6.454435,0.24879202,143.5546875,2,7
spain,0.705,0.541,5,-6.421,0,0.0701,0.369,0.0,0.206,0.273,139.909,176539,72,8,0.39944547,0.209495943,9.078329,1977.103913,2494.592282,21.46070058,0.011404072,4546.997505,3.496807879,-0.065820135,0.056982649,1.7980044,6.454435,0.24879202,143.5546875,2,7
costa_rica,0.555,0.618,2,-7.183,1,0.45,0.488,0.0,0.254,0.337,137.345,601973,70,0,0.46903294,0.228047582,9.550683,2581.268923,2857.865306,20.35247191,0.015378309,5994.147088,3.854836038,0.000355871,0.063074071,1.9641404,5.784247,0.22168195,135.9991776,2,5
dominican_republic,0.555,0.618,2,-7.183,1,0.45,0.488,0.0,0.254,0.337,137.345,601973,70,0,0.46903294,0.228047582,9.550683,2581.268923,2857.865306,20.35247191,0.015378309,5994.147088,3.854836038,0.000355871,0.063074071,1.9641404,5.784247,0.22168195,135.9991776,2,5
honduras,0.555,0.618,2,-7.183,1,0.45,0.488,0.0,0.254,0.337,137.345,601973,70,0,0.46903294,0.228047582,9.550683,2581.268923,2857.865306,20.35247191,0.015378309,5994.147088,3.854836038,0.000355871,0.063074071,1.9641404,5.784247,0.22168195,135.9991776,2,5
nicaragua,0.555,0.618,2,-7.183,1,0.45,0.488,0.0,0.254,0.337,137.345,601973,70,0,0.46903294,0.228047582,9.550683,2581.268923,2857.865306,20.35247191,0.015378309,5994.147088,3.854836038,0.000355871,0.063074071,1.9641404,5.784247,0.22168195,135.9991776,2,5
panama,0.555,0.618,2,-7.183,1,0.45,0.488,0.0,0.254,0.337,137.345,601973,70,0,0.46903294,0.228047582,9.550683,2581.268923,2857.865306,20.35247191,0.015378309,5994.147088,3.854836038,0.000355871,0.063074071,1.9641404,5.784247,0.22168195,135.9991776,2,5
costa_rica,0.705,0.572,11,-6.575,0,0.0841,0.312,0.0,0.13,0.332,112.175,283232,73,8,0.35507905,0.246663248,-2.032501,2971.911975,2843.963237,21.75877991,0.029040735,6389.52803,2.532755515,-0.001217434,0.122064266,1.9667265,17.726616,0.2572795,112.3471467,1,6
dominican_republic,0.705,0.572,11,-6.575,0,0.0841,0.312,0.0,0.13,0.332,112.175,283232,73,8,0.35507905,0.246663248,-2.032501,2971.911975,2843.963237,21.75877991,0.029040735,6389.52803,2.532755515,-0.001217434,0.122064266,1.9667265,17.726616,0.2572795,112.3471467,1,6
honduras,0.705,0.572,11,-6.575,0,0.0841,0.312,0.0,0.13,0.332,112.175,283232,73,8,0.35507905,0.246663248,-2.032501,2971.911975,2843.963237,21.75877991,0.029040735,6389.52803,2.532755515,-0.001217434,0.122064266,1.9667265,17.726616,0.2572795,112.3471467,1,6
nicaragua,0.705,0.572,11,-6.575,0,0.0841,0.312,0.0,0.13,0.332,112.175,283232,73,8,0.35507905,0.246663248,-2.032501,2971.911975,2843.963237,21.75877991,0.029040735,6389.52803,2.532755515,-0.001217434,0.122064266,1.9667265,17.726616,0.2572795,112.3471467,1,6
panama,0.705,0.572,11,-6.575,0,0.0841,0.312,0.0,0.13,0.332,112.175,283232,73,8,0.35507905,0.246663248,-2.032501,2971.911975,2843.963237,21.75877991,0.029040735,6389.52803,2.532755515,-0.001217434,0.122064266,1.9667265,17.726616,0.2572795,112.3471467,1,6
spain,0.705,0.572,11,-6.575,0,0.0841,0.312,0.0,0.13,0.332,112.175,283232,73,8,0.35507905,0.246663248,-2.032501,2971.911975,2843.963237,21.75877991,0.029040735,6389.52803,2.532755515,-0.001217434,0.122064266,1.9667265,17.726616,0.2572795,112.3471467,1,6
czech_republic,0.603,0.41,7,-10.775,1,0.0388,0.803,0.00211,0.27,0.317,129.916,194836,54,1,0.2928835,0.237108084,4.4184303,1535.727124,1805.752361,22.63137025,0.004532704,3064.481469,2.887219632,0.042816743,0.077333999,1.1600022,16.024471,0.40105674,129.1992188,7,1
czech_republic,0.768,0.279,2,-11.401,1,0.0374,0.429,0.000917,0.122,0.434,89.992,303893,53,1,0.36748815,0.208155723,2.8538208,1746.081144,2198.048968,21.44866644,0.012459273,3684.794385,2.092140922,0.039745134,0.065767554,1.1270404,14.105032,0.26484343,89.10290948,7,1
dominican_republic,0.669,0.61,11,-7.386,0,0.0636,0.59,0.000502,0.139,0.477,145.176,178253,70,8,0.3843982,0.258924427,-0.9323996,2626.984473,2569.817211,21.55616841,0.03040071,5360.567585,2.621604369,-0.015015102,0.112161831,1.9958845,23.405514,0.30523598,143.5546875,1,4
honduras,0.669,0.61,11,-7.386,0,0.0636,0.59,0.000502,0.139,0.477,145.176,178253,70,8,0.3843982,0.258924427,-0.9323996,2626.984473,2569.817211,21.55616841,0.03040071,5360.567585,2.621604369,-0.015015102,0.112161831,1.9958845,23.405514,0.30523598,143.5546875,1,4
nicaragua,0.669,0.61,11,-7.386,0,0.0636,0.59,0.000502,0.139,0.477,145.176,178253,70,8,0.3843982,0.258924427,-0.9323996,2626.984473,2569.817211,21.55616841,0.03040071,5360.567585,2.621604369,-0.015015102,0.112161831,1.9958845,23.405514,0.30523598,143.5546875,1,4
panama,0.669,0.61,11,-7.386,0,0.0636,0.59,0.000502,0.139,0.477,145.176,178253,70,8,0.3843982,0.258924427,-0.9323996,2626.984473,2569.817211,21.55616841,0.03040071,5360.567585,2.621604369,-0.015015102,0.112161831,1.9958845,23.405514,0.30523598,143.5546875,1,4
dominican_republic,0.788,0.576,1,-5.731,1,0.302,0.635,2.87e-05,0.121,0.389,89.973,236915,70,0,0.41015103,0.264099245,9.146234,2125.633368,2540.027099,20.98596828,0.0104525,4900.762032,3.701112323,-0.033819265,0.064191222,1.9430956,7.395684,0.26119083,117.4538352,2,4
honduras,0.788,0.576,1,-5.731,1,0.302,0.635,2.87e-05,0.121,0.389,89.973,236915,70,0,0.41015103,0.264099245,9.146234,2125.633368,2540.027099,20.98596828,0.0104525,4900.762032,3.701112323,-0.033819265,0.064191222,1.9430956,7.395684,0.26119083,117.4538352,2,4
nicaragua,0.788,0.576,1,-5.731,1,0.302,0.635,2.87e-05,0.121,0.389,89.973,236915,70,0,0.41015103,0.264099245,9.146234,2125.633368,2540.027099,20.98596828,0.0104525,4900.762032,3.701112323,-0.033819265,0.064191222,1.9430956,7.395684,0.26119083,117.4538352,2,4
panama,0.788,0.576,1,-5.731,1,0.302,0.635,2.87e-05,0.121,0.389,89.973,236915,70,0,0.41015103,0.264099245,9.146234,2125.633368,2540.027099,20.98596828,0.0104525,4900.762032,3.701112323,-0.033819265,0.064191222,1.9430956,7.395684,0.26119083,117.4538352,2,4
dominican_republic,0.728,0.776,8,-4.048,0,0.138,0.607,7.19e-05,0.0873,0.627,167.991,221776,71,6,0.3318779,0.260403745,5.234069,2208.340782,2640.939236,21.60859016,0.012942639,5235.468342,3.493502542,-0.058150529,0.077311324,1.8942633,12.136703,0.37119123,112.3471467,4,4
honduras,0.728,0.776,8,-4.048,0,0.138,0.607,7.19e-05,0.0873,0.627,167.991,221776,71,6,0.3318779,0.260403745,5.234069,2208.340782,2640.939236,21.60859016,0.012942639,5235.468342,3.493502542,-0.058150529,0.077311324,1.8942633,12.136703,0.37119123,112.3471467,4,4
nicaragua,0.728,0.776,8,-4.048,0,0.138,0.607,7.19e-05,0.0873,0.627,167.991,221776,71,6,0.3318779,0.260403745,5.234069,2208.340782,2640.939236,21.60859016,0.012942639,5235.468342,3.493502542,-0.058150529,0.077311324,1.8942633,12.136703,0.37119123,112.3471467,4,4
panama,0.728,0.776,8,-4.048,0,0.138,0.607,7.19e-05,0.0873,0.627,167.991,221776,71,6,0.3318779,0.260403745,5.234069,2208.340782,2640.939236,21.60859016,0.012942639,5235.468342,3.493502542,-0.058150529,0.077311324,1.8942633,12.136703,0.37119123,112.3471467,4,4
dominican_republic,0.601,0.439,2,-10.954,1,0.189,0.852,0.000415,0.102,0.361,168.04,164096,70,1,0.3222466,0.235461049,-0.7896463,1814.698073,2285.805806,22.64101729,0.00850331,3979.575936,2.478227861,-0.000129908,0.064328409,1.7150404,7.7328153,0.25198367,112.3471467,7,3
honduras,0.601,0.439,2,-10.954,1,0.189,0.852,0.000415,0.102,0.361,168.04,164096,70,1,0.3222466,0.235461049,-0.7896463,1814.698073,2285.805806,22.64101729,0.00850331,3979.575936,2.478227861,-0.000129908,0.064328409,1.7150404,7.7328153,0.25198367,112.3471467,7,3
panama,0.601,0.439,2,-10.954,1,0.189,0.852,0.000415,0.102,0.361,168.04,164096,70,1,0.3222466,0.235461049,-0.7896463,1814.698073,2285.805806,22.64101729,0.00850331,3979.575936,2.478227861,-0.000129908,0.064328409,1.7150404,7.7328153,0.25198367,112.3471467,7,3
dominican_republic,0.809,0.773,1,-2.475,1,0.0391,0.472,0.0,0.0815,0.835,129.99,220341,68,5,0.41013157,0.244482691,4.944015,2745.800527,2643.400382,21.64484726,0.026516177,5791.631645,3.471620926,-0.016318249,0.103576849,1.861864,15.727687,0.29976845,129.1992188,4,5
honduras,0.809,0.773,1,-2.475,1,0.0391,0.472,0.0,0.0815,0.835,129.99,220341,68,5,0.41013157,0.244482691,4.944015,2745.800527,2643.400382,21.64484726,0.026516177,5791.631645,3.471620926,-0.016318249,0.103576849,1.861864,15.727687,0.29976845,129.1992188,4,5
nicaragua,0.809,0.773,1,-2.475,1,0.0391,0.472,0.0,0.0815,0.835,129.99,220341,68,5,0.41013157,0.244482691,4.944015,2745.800527,2643.400382,21.64484726,0.026516177,5791.631645,3.471620926,-0.016318249,0.103576849,1.861864,15.727687,0.29976845,129.1992188,4,5
panama,0.809,0.773,1,-2.475,1,0.0391,0.472,0.0,0.0815,0.835,129.99,220341,68,5,0.41013157,0.244482691,4.944015,2745.800527,2643.400382,21.64484726,0.026516177,5791.631645,3.471620926,-0.016318249,0.103576849,1.861864,15.727687,0.29976845,129.1992188,4,5
spain,0.809,0.773,1,-2.475,1,0.0391,0.472,0.0,0.0815,0.835,129.99,220341,68,5,0.41013157,0.244482691,4.944015,2745.800527,2643.400382,21.64484726,0.026516177,5791.631645,3.471620926,-0.016318249,0.103576849,1.861864,15.727687,0.29976845,129.1992188,4,5
dominican_republic,0.785,0.572,0,-4.999,1,0.0614,0.475,2.2e-05,0.159,0.524,80.003,222603,69,5,0.41273952,0.254073857,9.288768,2129.851234,2661.540664,20.98629579,0.012546454,5077.060966,3.74418289,-0.00814426,0.060361691,2.0165052,6.1496644,0.2412791,161.4990234,2,2
panama,0.785,0.572,0,-4.999,1,0.0614,0.475,2.2e-05,0.159,0.524,80.003,222603,69,5,0.41273952,0.254073857,9.288768,2129.851234,2661.540664,20.98629579,0.012546454,5077.060966,3.74418289,-0.00814426,0.060361691,2.0165052,6.1496644,0.2412791,161.4990234,2,2
dominican_republic,0.78,0.568,1,-4.953,1,0.127,0.243,2.11e-06,0.108,0.378,102.888,235968,68,4,0.34910813,0.260733574,6.114998,1974.866096,2548.23319,22.0837446,0.007388443,4639.555279,3.4331156,-0.037919917,0.06298677,1.8155975,10.843117,0.3160956,135.9991776,5,2
panama,0.78,0.568,1,-4.953,1,0.127,0.243,2.11e-06,0.108,0.378,102.888,235968,68,4,0.34910813,0.260733574,6.114998,1974.866096,2548.23319,22.0837446,0.007388443,4639.555279,3.4331156,-0.037919917,0.06298677,1.8155975,10.843117,0.3160956,135.9991776,5,2
dominican_republic,0.741,0.697,1,-7.164,1,0.11,0.404,3.86e-06,0.0743,0.267,89.989,369878,67,4,0.49652705,0.266909362,10.004076,2282.698425,2887.446703,20.5704003,0.010501362,5742.415276,3.502715036,-0.004400216,0.053241175,2.0030003,3.5707438,0.150807,117.4538352,2,2
panama,0.741,0.697,1,-7.164,1,0.11,0.404,3.86e-06,0.0743,0.267,89.989,369878,67,4,0.49652705,0.266909362,10.004076,2282.698425,2887.446703,20.5704003,0.010501362,5742.415276,3.502715036,-0.004400216,0.053241175,2.0030003,3.5707438,0.150807,117.4538352,2,2
dominican_republic,0.622,0.587,10,-4.99,0,0.168,0.568,0.0,0.0853,0.488,88.979,260725,68,8,0.3819902,0.238493122,3.2859323,2529.568911,2636.224932,21.22764003,0.026300626,5531.366553,3.345983403,-0.052943485,0.098400388,2.113634,13.902051,0.31260446,117.4538352,4,2
panama,0.622,0.587,10,-4.99,0,0.168,0.568,0.0,0.0853,0.488,88.979,260725,68,8,0.3819902,0.238493122,3.2859323,2529.568911,2636.224932,21.22764003,0.026300626,5531.366553,3.345983403,-0.052943485,0.098400388,2.113634,13.902051,0.31260446,117.4538352,4,2
dominican_republic,0.656,0.646,7,-5.224,1,0.113,0.288,0.0,0.141,0.612,76.418,228565,67,5,0.37508416,0.263612492,0.9806987,2646.886479,2749.136152,20.85403848,0.024159739,5867.397854,2.767678632,-0.007826827,0.10343626,1.9090984,15.723055,0.27021205,151.9990809,4,2
panama,0.656,0.646,7,-5.224,1,0.113,0.288,0.0,0.141,0.612,76.418,228565,67,5,0.37508416,0.263612492,0.9806987,2646.886479,2749.136152,20.85403848,0.024159739,5867.397854,2.767678632,-0.007826827,0.10343626,1.9090984,15.723055,0.27021205,151.9990809,4,2
egypt,0.704,0.748,11,-7.754,0,0.18,0.368,0.0,0.176,0.418,142.888,243453,42,2,0.40313336,0.238642074,2.8671641,2708.954354,2715.206275,20.6757836,0.03060195,5842.76467,2.454041646,-0.026365243,0.102608223,1.7178271,18.437534,0.23121041,143.5546875,1,1
estonia,0.512,0.38,11,-10.025,0,0.0365,0.0504,0.00175,0.0921,0.402,118.071,215701,31,8,0.48132208,0.257209402,5.642964,1916.992108,2237.511771,21.33006927,0.009479856,4098.291885,2.460203609,0.036160352,0.059165931,1.0905582,10.3648815,0.1603055,117.4538352,5,1
estonia,0.534,0.664,4,-7.298,0,0.104,0.394,0.0187,0.0999,0.644,160.014,194664,29,6,0.35971016,0.269884643,-1.4481975,2290.077982,2595.79053,20.87413801,0.019576289,5059.627738,2.588571386,0.045951177,0.098254508,1.4791092,19.696802,0.38014916,107.6660156,4,1
estonia,0.587,0.635,0,-8.936,1,0.0389,0.00178,0.349,0.0923,0.185,99.99,194512,26,4,0.45635912,0.264710926,4.990348,1993.892612,2245.806193,21.505577,0.01222222,4303.707309,2.72253944,0.044111634,0.071537738,1.3348397,15.602336,0.1910937,99.38401442,0,1
estonia,0.597,0.861,11,-4.308,0,0.0394,0.136,0.0,0.0858,0.491,160.039,161250,36,6,0.3870086,0.248794234,7.6288857,2760.869151,2837.948836,20.05260124,0.029566761,6170.854352,3.905429671,-0.022430336,0.105284322,1.4267939,11.628274,0.34952503,107.6660156,6,1
finland,0.758,0.622,7,-6.524,1,0.113,0.186,3.64e-06,0.221,0.373,97.992,165470,51,4,0.41901478,0.227267242,8.971548,2289.864293,2713.367782,20.00002483,0.0179844,5358.842596,3.320061415,0.100116554,0.077788645,1.4392213,9.499513,0.27975807,99.38401442,2,1
finland,0.551,0.756,9,-5.954,0,0.0505,0.0149,0.0,0.639,0.44,160.073,208500,51,9,0.4383873,0.223207143,11.176481,2338.073972,2754.328646,22.02720472,0.009845488,5557.19973,4.210034506,0.048308127,0.066027945,1.3763936,5.9985204,0.26354307,107.6660156,2,1
finland,0.581,0.789,0,-7.219,1,0.0272,0.000772,0.374,0.16,0.672,104.963,186078,49,3,0.47484052,0.267983058,7.8809648,2142.770258,2558.392438,21.37565568,0.013462574,5105.469128,3.455660888,0.043120556,0.07031061,1.4167844,9.524796,0.2771713,103.359375,4,1
finland,0.668,0.816,4,-5.648,0,0.0367,0.0557,1.02e-06,0.197,0.5,129.971,178625,75,2,0.37789196,0.255507134,4.0433083,2380.224701,2546.884758,21.72768706,0.01779882,5196.751909,3.210024949,0.038160177,0.096997902,1.5275129,13.5432005,0.31640103,129.1992188,4,3
norway,0.668,0.816,4,-5.648,0,0.0367,0.0557,1.02e-06,0.197,0.5,129.971,178625,75,2,0.37789196,0.255507134,4.0433083,2380.224701,2546.884758,21.72768706,0.01779882,5196.751909,3.210024949,0.038160177,0.096997902,1.5275129,13.5432005,0.31640103,129.1992188,4,3
sweden,0.668,0.816,4,-5.648,0,0.0367,0.0557,1.02e-06,0.197,0.5,129.971,178625,75,2,0.37789196,0.255507134,4.0433083,2380.224701,2546.884758,21.72768706,0.01779882,5196.751909,3.210024949,0.038160177,0.096997902,1.5275129,13.5432005,0.31640103,129.1992188,4,3
germany,0.67,0.928,0,-3.608,1,0.0443,0.0504,0.0,0.134,0.768,139.981,215355,66,5,0.43963134,0.266462107,7.8614745,3086.911394,2900.619255,19.18625305,0.04994001,6688.034558,4.991696957,0.029008213,0.121318238,1.3531885,19.250652,0.40634388,143.5546875,6,2
switzerland,0.67,0.928,0,-3.608,1,0.0443,0.0504,0.0,0.134,0.768,139.981,215355,66,5,0.43963134,0.266462107,7.8614745,3086.911394,2900.619255,19.18625305,0.04994001,6688.034558,4.991696957,0.029008213,0.121318238,1.3531885,19.250652,0.40634388,143.5546875,6,2
germany,0.583,0.784,1,-6.464,0,0.0856,0.0895,0.0,0.178,0.454,93.447,195138,67,8,0.45868966,0.271077089,3.6247923,3283.130673,2971.162923,20.70995113,0.046066277,6763.175771,2.693382949,-0.016113873,0.167153562,1.8588448,26.973127,0.2688016,123.046875,1,2
switzerland,0.583,0.784,1,-6.464,0,0.0856,0.0895,0.0,0.178,0.454,93.447,195138,67,8,0.45868966,0.271077089,3.6247923,3283.130673,2971.162923,20.70995113,0.046066277,6763.175771,2.693382949,-0.016113873,0.167153562,1.8588448,26.973127,0.2688016,123.046875,1,2
germany,0.69,0.649,9,-9.822,0,0.0627,0.278,0.000588,0.0845,0.458,108.07,191547,66,8,0.45151955,0.27071596,7.727769,1828.706205,2424.043445,21.61197826,0.006292816,4407.17335,2.987306885,0.031993494,0.052976626,1.5938392,6.113575,0.24147706,107.6660156,5,1
germany,0.588,0.586,1,-4.904,1,0.48,0.122,0.0,0.144,0.349,91.84,201013,63,0,0.42238548,0.222442552,3.032024,2410.458308,2527.73862,20.94380651,0.022792941,5170.893732,3.166523955,0.038939363,0.097351641,2.019656,16.81532,0.21904312,123.046875,2,1
hong_kong,0.618,0.379,6,-6.584,1,0.0321,0.645,0.0,0.0982,0.704,135.014,198526,53,1,0.3016354,0.232865995,-1.6332039,2345.268798,2394.078172,22.50577503,0.022562914,4890.287096,2.582318985,-0.078241938,0.105669051,1.3833535,19.68831,0.33061448,135.9991776,3,1
hong_kong,0.402,0.435,1,-8.005,1,0.0341,0.504,0.0,0.0866,0.35,157.204,244735,38,1,0.32237595,0.259380835,4.66293,2401.231231,2615.120191,21.2545791,0.020659465,5384.659106,3.28684535,-0.03295584,0.101390921,1.2490293,14.9517765,0.39333305,151.9990809,3,1
iceland,0.526,0.126,5,-12.774,1,0.0441,0.948,0.0,0.105,0.282,125.945,244090,40,1,0.29256567,0.196718404,-0.5064707,1308.305797,1885.510376,22.55180155,0.004380588,2625.65079,1.960846042,0.046981176,0.047220047,1.1634107,4.499647,0.2754752,123.046875,7,1
italy,0.76,0.692,5,-6.243,1,0.113,0.061,2.8e-06,0.303,0.482,125.041,195480,70,5,0.38769123,0.220064777,2.4668446,2548.000322,2614.397544,20.82371154,0.032630444,5541.541491,2.766958122,-0.022734709,0.107150146,1.4538445,20.738756,0.30350587,123.046875,4,1
italy,0.747,0.806,0,-4.351,1,0.254,0.12,0.0,0.213,0.635,124.863,159480,63,5,0.37268135,0.253886282,4.534512,2721.975673,2699.077373,20.40568827,0.03521221,5904.730962,3.950942186,0.018635906,0.11939308,1.6416556,24.039162,0.44067216,123.046875,6,1
italy,0.858,0.883,6,-4.275,0,0.251,0.0178,3.9e-05,0.137,0.729,127.979,136523,62,2,0.46737096,0.237941166,6.2351375,2949.044392,2790.311763,20.10568374,0.041451156,6239.05394,3.468082336,0.02890287,0.11901024,1.9040624,25.031977,0.2786657,129.1992188,1,1
italy,0.417,0.834,11,-3.86,1,0.298,0.0496,0.0,0.147,0.323,159.875,197250,62,6,0.39276293,0.253653075,5.8784623,2491.576837,2600.458564,21.42002237,0.022302128,5594.166173,4.041057508,-0.024921219,0.102475571,1.4944161,20.076841,0.45432073,107.6660156,6,1
italy,0.765,0.773,6,-5.539,0,0.407,0.0792,0.0,0.303,0.512,123.912,159305,62,0,0.49314228,0.253257622,1.8573163,2622.11858,2555.11625,19.86299247,0.03237362,5414.475593,3.358401177,0.007566451,0.108816424,2.068306,29.886213,0.24804841,129.1992188,1,1
italy,0.503,0.675,6,-4.445,1,0.146,0.166,0.0,0.121,0.533,153.563,188766,58,6,0.379883,0.239873054,6.487853,2448.737393,2695.102831,20.49536478,0.01984959,5645.690861,4.108730264,-0.065373829,0.09170844,1.4927591,13.477667,0.41242617,151.9990809,6,1
italy,0.63,0.759,10,-4.011,1,0.244,0.249,0.0,0.0673,0.843,176.206,175057,62,6,0.3987123,0.253271927,2.3603184,2614.547577,2617.454032,20.64666763,0.02947933,5732.973667,3.650322166,0.00509665,0.112665985,1.5734107,23.849474,0.35794285,89.10290948,6,1
italy,0.491,0.795,3,-3.438,0,0.422,0.0683,0.0,0.126,0.522,141.894,166056,59,6,0.40597373,0.244333774,4.5453815,2827.867577,2728.009246,21.36516693,0.035101574,6028.171882,4.100216085,-0.028940634,0.128985237,1.3376285,28.028286,0.45523366,143.5546875,6,1
italy,0.748,0.719,5,-5.778,1,0.31,0.0569,0.0,0.15,0.447,129.964,145846,60,0,0.4479955,0.24583913,7.5429173,3235.050392,3100.702797,19.50100985,0.03746629,7161.806694,3.727997912,0.010399217,0.111689801,1.706388,11.610603,0.25091094,129.1992188,1,1
